# Network edges data
# Layout: spring
# N: 505, m: 2
# h: 0.7, f_a: 0.6
# Initial core size (n0): 5
# Added nodes: 500
# Generated: 2026-03-12T19:31:54.704964
source,target,source_origin,target_origin,source_type,target_type
417,11,added,added,Type a,Type b
417,115,added,added,Type a,Type b
418,0,added,initial_core,Type a,Type a
418,348,added,added,Type a,Type a
419,292,added,added,Type b,Type b
419,104,added,added,Type b,Type a
420,32,added,added,Type a,Type b
420,180,added,added,Type a,Type a
421,160,added,added,Type b,Type a
421,349,added,added,Type b,Type a
422,30,added,added,Type b,Type b
422,15,added,added,Type b,Type a
423,246,added,added,Type b,Type b
423,123,added,added,Type b,Type a
424,398,added,added,Type b,Type a
424,14,added,added,Type b,Type b
425,5,added,added,Type a,Type a
425,47,added,added,Type a,Type b
426,244,added,added,Type a,Type b
426,138,added,added,Type a,Type b
427,109,added,added,Type b,Type b
427,1,added,initial_core,Type b,Type b
428,91,added,added,Type a,Type a
428,14,added,added,Type a,Type b
429,0,added,initial_core,Type b,Type a
429,47,added,added,Type b,Type b
430,88,added,added,Type a,Type a
430,27,added,added,Type a,Type a
431,170,added,added,Type b,Type a
431,8,added,added,Type b,Type a
432,2,added,initial_core,Type b,Type a
432,197,added,added,Type b,Type a
433,196,added,added,Type b,Type a
433,110,added,added,Type b,Type b
434,132,added,added,Type a,Type b
434,232,added,added,Type a,Type b
435,274,added,added,Type a,Type a
435,159,added,added,Type a,Type b
436,274,added,added,Type a,Type a
436,157,added,added,Type a,Type a
437,20,added,added,Type b,Type b
437,45,added,added,Type b,Type a
438,383,added,added,Type b,Type a
438,412,added,added,Type b,Type a
439,83,added,added,Type a,Type a
439,404,added,added,Type a,Type b
440,97,added,added,Type b,Type b
440,10,added,added,Type b,Type a
441,264,added,added,Type a,Type a
441,144,added,added,Type a,Type a
442,441,added,added,Type a,Type a
442,9,added,added,Type a,Type a
443,15,added,added,Type b,Type a
443,31,added,added,Type b,Type b
444,40,added,added,Type b,Type b
444,21,added,added,Type b,Type b
445,412,added,added,Type a,Type a
445,396,added,added,Type a,Type b
446,129,added,added,Type b,Type a
446,433,added,added,Type b,Type b
447,104,added,added,Type b,Type a
447,335,added,added,Type b,Type a
448,112,added,added,Type b,Type b
448,189,added,added,Type b,Type b
449,5,added,added,Type a,Type a
449,227,added,added,Type a,Type b
450,94,added,added,Type a,Type a
450,335,added,added,Type a,Type a
451,39,added,added,Type b,Type b
451,92,added,added,Type b,Type a
452,132,added,added,Type b,Type b
452,245,added,added,Type b,Type b
453,244,added,added,Type a,Type b
453,30,added,added,Type a,Type b
454,57,added,added,Type a,Type a
454,187,added,added,Type a,Type a
455,1,added,initial_core,Type a,Type b
455,63,added,added,Type a,Type b
456,176,added,added,Type a,Type a
456,29,added,added,Type a,Type b
457,180,added,added,Type a,Type a
457,64,added,added,Type a,Type a
458,86,added,added,Type b,Type b
458,85,added,added,Type b,Type a
459,120,added,added,Type a,Type a
459,436,added,added,Type a,Type a
460,2,added,initial_core,Type a,Type a
460,15,added,added,Type a,Type a
461,343,added,added,Type a,Type b
461,74,added,added,Type a,Type b
462,33,added,added,Type b,Type a
462,241,added,added,Type b,Type a
463,333,added,added,Type a,Type a
463,188,added,added,Type a,Type a
464,457,added,added,Type a,Type a
464,193,added,added,Type a,Type b
465,178,added,added,Type b,Type a
465,413,added,added,Type b,Type b
466,131,added,added,Type b,Type b
466,66,added,added,Type b,Type a
467,88,added,added,Type a,Type a
467,13,added,added,Type a,Type b
468,465,added,added,Type a,Type b
468,204,added,added,Type a,Type a
469,31,added,added,Type a,Type b
469,341,added,added,Type a,Type b
470,7,added,added,Type a,Type a
470,118,added,added,Type a,Type b
471,416,added,added,Type a,Type b
471,210,added,added,Type a,Type b
472,248,added,added,Type a,Type a
472,118,added,added,Type a,Type b
473,203,added,added,Type a,Type b
473,39,added,added,Type a,Type b
474,302,added,added,Type b,Type b
474,301,added,added,Type b,Type a
475,104,added,added,Type a,Type a
475,404,added,added,Type a,Type b
476,18,added,added,Type a,Type a
476,12,added,added,Type a,Type a
477,45,added,added,Type a,Type a
477,96,added,added,Type a,Type a
478,34,added,added,Type b,Type a
478,381,added,added,Type b,Type b
479,29,added,added,Type a,Type b
479,66,added,added,Type a,Type a
480,66,added,added,Type b,Type a
480,89,added,added,Type b,Type b
481,192,added,added,Type a,Type a
481,394,added,added,Type a,Type b
482,144,added,added,Type a,Type a
482,366,added,added,Type a,Type b
483,1,added,initial_core,Type a,Type b
483,443,added,added,Type a,Type b
484,273,added,added,Type b,Type a
484,4,added,initial_core,Type b,Type a
485,158,added,added,Type a,Type b
485,25,added,added,Type a,Type a
486,177,added,added,Type b,Type a
486,261,added,added,Type b,Type a
487,175,added,added,Type b,Type a
487,282,added,added,Type b,Type a
488,20,added,added,Type a,Type b
488,10,added,added,Type a,Type a
489,12,added,added,Type a,Type a
489,28,added,added,Type a,Type a
490,276,added,added,Type a,Type a
490,444,added,added,Type a,Type b
491,288,added,added,Type b,Type b
491,205,added,added,Type b,Type a
492,167,added,added,Type b,Type a
492,0,added,initial_core,Type b,Type a
493,67,added,added,Type b,Type a
493,311,added,added,Type b,Type a
494,57,added,added,Type b,Type a
494,429,added,added,Type b,Type b
495,38,added,added,Type b,Type b
495,50,added,added,Type b,Type a
496,12,added,added,Type b,Type a
496,318,added,added,Type b,Type a
497,38,added,added,Type a,Type b
497,242,added,added,Type a,Type b
498,279,added,added,Type b,Type b
498,404,added,added,Type b,Type b
499,135,added,added,Type b,Type a
499,176,added,added,Type b,Type a
500,97,added,added,Type a,Type b
500,12,added,added,Type a,Type a
501,484,added,added,Type b,Type b
501,14,added,added,Type b,Type b
502,177,added,added,Type b,Type a
502,211,added,added,Type b,Type a
503,274,added,added,Type b,Type a
503,40,added,added,Type b,Type b
504,166,added,added,Type a,Type b
504,31,added,added,Type a,Type b
