# Network edges data
# Layout: spring
# N: 28005, m: 2
# h: 0.7, f_a: 0.5
# Initial core size (n0): 5
# Added nodes: 28000
# Generated: 2026-03-18T20:22:08.434341
source,target,source_origin,target_origin,source_type,target_type 
3980,1007,added,added,Type a,Type b
3980,381,added,added,Type a,Type a
3981,1337,added,added,Type a,Type b
3981,340,added,added,Type a,Type a
3982,3893,added,added,Type a,Type a
3982,1,added,initial_core,Type a,Type b
3983,2769,added,added,Type a,Type b
3983,1,added,initial_core,Type a,Type b
3984,1778,added,added,Type a,Type a
3984,51,added,added,Type a,Type a
3985,2690,added,added,Type b,Type b
3985,369,added,added,Type b,Type b
3986,27,added,added,Type b,Type a
3986,223,added,added,Type b,Type a
3987,79,added,added,Type b,Type a
3987,483,added,added,Type b,Type b
3988,176,added,added,Type a,Type a
3988,440,added,added,Type a,Type a
3989,527,added,added,Type a,Type b
3989,3169,added,added,Type a,Type a
3990,1707,added,added,Type b,Type a
3990,930,added,added,Type b,Type a
3991,3424,added,added,Type a,Type a
3991,402,added,added,Type a,Type b
3992,466,added,added,Type a,Type a
3992,91,added,added,Type a,Type b
3993,19,added,added,Type a,Type b
3993,2018,added,added,Type a,Type a
3994,119,added,added,Type b,Type a
3994,3530,added,added,Type b,Type a
3995,1692,added,added,Type b,Type b
3995,3732,added,added,Type b,Type a
3996,126,added,added,Type a,Type b
3996,861,added,added,Type a,Type a
3997,75,added,added,Type b,Type a
3997,137,added,added,Type b,Type a
3998,2780,added,added,Type a,Type a
3998,3820,added,added,Type a,Type a
3999,2392,added,added,Type b,Type a
3999,3297,added,added,Type b,Type b
4000,3237,added,added,Type b,Type b
4000,3550,added,added,Type b,Type b
4001,3168,added,added,Type a,Type b
4001,671,added,added,Type a,Type a
4002,11,added,added,Type b,Type b
4002,2040,added,added,Type b,Type a
4003,1927,added,added,Type a,Type a
4003,1795,added,added,Type a,Type b
4004,1673,added,added,Type b,Type a
4004,860,added,added,Type b,Type a
4005,929,added,added,Type b,Type a
4005,2205,added,added,Type b,Type a
4006,3594,added,added,Type b,Type a
4006,244,added,added,Type b,Type b
4007,2748,added,added,Type a,Type a
4007,51,added,added,Type a,Type a
4008,665,added,added,Type a,Type b
4008,544,added,added,Type a,Type b
4009,425,added,added,Type a,Type a
4009,170,added,added,Type a,Type b
4010,2852,added,added,Type a,Type a
4010,3176,added,added,Type a,Type b
4011,3633,added,added,Type a,Type b
4011,2338,added,added,Type a,Type a
4012,2166,added,added,Type a,Type a
4012,1451,added,added,Type a,Type b
4013,2066,added,added,Type b,Type a
4013,85,added,added,Type b,Type a
4014,29,added,added,Type a,Type b
4014,1799,added,added,Type a,Type a
4015,3936,added,added,Type b,Type b
4015,260,added,added,Type b,Type b
4016,1122,added,added,Type b,Type b
4016,20,added,added,Type b,Type b
4017,42,added,added,Type a,Type a
4017,522,added,added,Type a,Type b
4018,7,added,added,Type a,Type b
4018,2603,added,added,Type a,Type a
4019,992,added,added,Type a,Type b
4019,174,added,added,Type a,Type a
4020,1049,added,added,Type b,Type a
4020,2834,added,added,Type b,Type a
4021,3091,added,added,Type b,Type a
4021,1790,added,added,Type b,Type a
4022,808,added,added,Type b,Type b
4022,2451,added,added,Type b,Type b
4023,55,added,added,Type a,Type a
4023,217,added,added,Type a,Type a
4024,1810,added,added,Type b,Type b
4024,3899,added,added,Type b,Type b
4025,2423,added,added,Type a,Type a
4025,2728,added,added,Type a,Type a
4026,2570,added,added,Type a,Type a
4026,51,added,added,Type a,Type a
4027,91,added,added,Type b,Type b
4027,26,added,added,Type b,Type b
4028,51,added,added,Type b,Type a
4028,520,added,added,Type b,Type b
4029,1714,added,added,Type b,Type a
4029,3907,added,added,Type b,Type a
4030,2766,added,added,Type b,Type b
4030,444,added,added,Type b,Type a
4031,631,added,added,Type a,Type a
4031,3934,added,added,Type a,Type a
4032,3283,added,added,Type b,Type a
4032,489,added,added,Type b,Type a
4033,1955,added,added,Type a,Type b
4033,3121,added,added,Type a,Type a
4034,3617,added,added,Type a,Type b
4034,117,added,added,Type a,Type b
4035,139,added,added,Type b,Type b
4035,823,added,added,Type b,Type b
4036,2447,added,added,Type a,Type a
4036,3225,added,added,Type a,Type b
4037,1735,added,added,Type a,Type a
4037,1593,added,added,Type a,Type a
4038,2193,added,added,Type b,Type b
4038,827,added,added,Type b,Type a
4039,348,added,added,Type b,Type a
4039,2654,added,added,Type b,Type b
4040,915,added,added,Type a,Type b
4040,3131,added,added,Type a,Type a
4041,2855,added,added,Type b,Type a
4041,113,added,added,Type b,Type a
4042,1131,added,added,Type a,Type b
4042,2780,added,added,Type a,Type a
4043,3127,added,added,Type b,Type a
4043,3185,added,added,Type b,Type a
4044,8,added,added,Type b,Type a
4044,2435,added,added,Type b,Type a
4045,361,added,added,Type a,Type b
4045,2549,added,added,Type a,Type b
4046,2615,added,added,Type b,Type b
4046,3234,added,added,Type b,Type a
4047,3,added,initial_core,Type b,Type b
4047,253,added,added,Type b,Type a
4048,942,added,added,Type a,Type a
4048,109,added,added,Type a,Type b
4049,524,added,added,Type b,Type b
4049,277,added,added,Type b,Type b
4050,1600,added,added,Type b,Type b
4050,2068,added,added,Type b,Type a
4051,1262,added,added,Type b,Type a
4051,219,added,added,Type b,Type b
4052,1579,added,added,Type b,Type b
4052,519,added,added,Type b,Type a
4053,3548,added,added,Type a,Type a
4053,3903,added,added,Type a,Type a
4054,31,added,added,Type a,Type b
4054,603,added,added,Type a,Type a
4055,247,added,added,Type b,Type a
4055,47,added,added,Type b,Type b
4056,93,added,added,Type a,Type a
4056,1119,added,added,Type a,Type a
4057,77,added,added,Type a,Type b
4057,1116,added,added,Type a,Type b
4058,1892,added,added,Type a,Type b
4058,755,added,added,Type a,Type a
4059,214,added,added,Type a,Type a
4059,2698,added,added,Type a,Type a
4060,1127,added,added,Type a,Type b
4060,18,added,added,Type a,Type a
4061,356,added,added,Type a,Type b
4061,914,added,added,Type a,Type b
4062,544,added,added,Type a,Type b
4062,400,added,added,Type a,Type b
4063,2372,added,added,Type a,Type a
4063,681,added,added,Type a,Type a
4064,1411,added,added,Type a,Type b
4064,343,added,added,Type a,Type b
4065,3582,added,added,Type b,Type a
4065,182,added,added,Type b,Type b
4066,3386,added,added,Type b,Type b
4066,45,added,added,Type b,Type a
4067,1878,added,added,Type a,Type a
4067,3068,added,added,Type a,Type b
4068,4067,added,added,Type a,Type a
4068,7,added,added,Type a,Type b
4069,674,added,added,Type b,Type b
4069,67,added,added,Type b,Type a
4070,3651,added,added,Type b,Type a
4070,592,added,added,Type b,Type a
4071,247,added,added,Type a,Type a
4071,232,added,added,Type a,Type a
4072,35,added,added,Type b,Type b
4072,825,added,added,Type b,Type b
4073,3647,added,added,Type a,Type b
4073,3699,added,added,Type a,Type a
4074,3604,added,added,Type b,Type a
4074,989,added,added,Type b,Type a
4075,285,added,added,Type a,Type b
4075,232,added,added,Type a,Type a
4076,350,added,added,Type a,Type b
4076,312,added,added,Type a,Type a
4077,1519,added,added,Type b,Type b
4077,2302,added,added,Type b,Type b
4078,1146,added,added,Type a,Type b
4078,3260,added,added,Type a,Type b
4079,539,added,added,Type b,Type a
4079,60,added,added,Type b,Type a
4080,551,added,added,Type b,Type a
4080,38,added,added,Type b,Type b
4081,1560,added,added,Type a,Type b
4081,2875,added,added,Type a,Type b
4082,130,added,added,Type b,Type b
4082,1692,added,added,Type b,Type b
4083,2134,added,added,Type b,Type a
4083,1921,added,added,Type b,Type b
4084,2576,added,added,Type a,Type b
4084,38,added,added,Type a,Type b
4085,542,added,added,Type a,Type b
4085,851,added,added,Type a,Type a
4086,3,added,initial_core,Type b,Type b
4086,11,added,added,Type b,Type b
4087,184,added,added,Type a,Type a
4087,301,added,added,Type a,Type b
4088,915,added,added,Type a,Type b
4088,117,added,added,Type a,Type b
4089,262,added,added,Type a,Type a
4089,1458,added,added,Type a,Type a
4090,804,added,added,Type a,Type b
4090,1478,added,added,Type a,Type b
4091,130,added,added,Type b,Type b
4091,377,added,added,Type b,Type b
4092,1498,added,added,Type b,Type b
4092,3140,added,added,Type b,Type b
4093,3928,added,added,Type b,Type b
4093,11,added,added,Type b,Type b
4094,767,added,added,Type a,Type a
4094,963,added,added,Type a,Type b
4095,677,added,added,Type a,Type b
4095,629,added,added,Type a,Type b
4096,1943,added,added,Type a,Type a
4096,1000,added,added,Type a,Type b
4097,1480,added,added,Type a,Type b
4097,12,added,added,Type a,Type a
4098,1828,added,added,Type b,Type a
4098,3824,added,added,Type b,Type b
4099,3154,added,added,Type b,Type a
4099,1468,added,added,Type b,Type b
4100,268,added,added,Type b,Type b
4100,586,added,added,Type b,Type a
4101,1195,added,added,Type b,Type b
4101,75,added,added,Type b,Type a
4102,59,added,added,Type b,Type a
4102,1458,added,added,Type b,Type a
4103,2683,added,added,Type a,Type b
4103,986,added,added,Type a,Type a
4104,1241,added,added,Type a,Type a
4104,3,added,initial_core,Type a,Type b
4105,106,added,added,Type b,Type a
4105,1,added,initial_core,Type b,Type b
4106,172,added,added,Type a,Type a
4106,107,added,added,Type a,Type b
4107,2086,added,added,Type b,Type b
4107,942,added,added,Type b,Type a
4108,62,added,added,Type a,Type b
4108,89,added,added,Type a,Type b
4109,2236,added,added,Type b,Type a
4109,3536,added,added,Type b,Type b
4110,269,added,added,Type a,Type a
4110,470,added,added,Type a,Type b
4111,1291,added,added,Type b,Type a
4111,1510,added,added,Type b,Type b
4112,1609,added,added,Type a,Type a
4112,758,added,added,Type a,Type a
4113,867,added,added,Type a,Type b
4113,162,added,added,Type a,Type b
4114,1647,added,added,Type b,Type b
4114,441,added,added,Type b,Type b
4115,79,added,added,Type a,Type a
4115,1271,added,added,Type a,Type b
4116,8,added,added,Type a,Type a
4116,1530,added,added,Type a,Type a
4117,12,added,added,Type a,Type a
4117,2525,added,added,Type a,Type a
4118,217,added,added,Type b,Type a
4118,731,added,added,Type b,Type a
4119,711,added,added,Type a,Type a
4119,1,added,initial_core,Type a,Type b
4120,3355,added,added,Type a,Type a
4120,914,added,added,Type a,Type b
4121,1231,added,added,Type b,Type a
4121,2329,added,added,Type b,Type a
4122,1799,added,added,Type b,Type a
4122,1440,added,added,Type b,Type a
4123,2993,added,added,Type b,Type b
4123,1000,added,added,Type b,Type b
4124,320,added,added,Type a,Type b
4124,794,added,added,Type a,Type a
4125,2024,added,added,Type b,Type a
4125,3996,added,added,Type b,Type a
4126,14,added,added,Type a,Type b
4126,6,added,added,Type a,Type a
4127,23,added,added,Type a,Type b
4127,396,added,added,Type a,Type a
4128,217,added,added,Type a,Type a
4128,1723,added,added,Type a,Type b
4129,2026,added,added,Type a,Type a
4129,247,added,added,Type a,Type a
4130,1698,added,added,Type a,Type a
4130,1156,added,added,Type a,Type b
4131,75,added,added,Type b,Type a
4131,2885,added,added,Type b,Type a
4132,3098,added,added,Type a,Type b
4132,449,added,added,Type a,Type b
4133,1294,added,added,Type b,Type a
4133,496,added,added,Type b,Type b
4134,144,added,added,Type b,Type a
4134,15,added,added,Type b,Type a
4135,2466,added,added,Type b,Type a
4135,11,added,added,Type b,Type b
4136,4009,added,added,Type a,Type a
4136,1730,added,added,Type a,Type a
4137,137,added,added,Type a,Type a
4137,301,added,added,Type a,Type b
4138,144,added,added,Type a,Type a
4138,1382,added,added,Type a,Type b
4139,767,added,added,Type b,Type a
4139,2594,added,added,Type b,Type a
4140,2903,added,added,Type b,Type b
4140,1021,added,added,Type b,Type a
4141,2574,added,added,Type a,Type b
4141,1330,added,added,Type a,Type a
4142,990,added,added,Type a,Type b
4142,1641,added,added,Type a,Type b
4143,1938,added,added,Type b,Type b
4143,2786,added,added,Type b,Type a
4144,3636,added,added,Type b,Type a
4144,1605,added,added,Type b,Type a
4145,121,added,added,Type b,Type a
4145,239,added,added,Type b,Type b
4146,3631,added,added,Type b,Type a
4146,1831,added,added,Type b,Type b
4147,95,added,added,Type a,Type a
4147,1057,added,added,Type a,Type b
4148,1068,added,added,Type b,Type a
4148,1329,added,added,Type b,Type b
4149,2487,added,added,Type a,Type b
4149,569,added,added,Type a,Type b
4150,60,added,added,Type a,Type a
4150,3875,added,added,Type a,Type a
4151,298,added,added,Type a,Type b
4151,3109,added,added,Type a,Type b
4152,2629,added,added,Type a,Type a
4152,1370,added,added,Type a,Type a
4153,560,added,added,Type a,Type b
4153,2892,added,added,Type a,Type b
4154,3173,added,added,Type a,Type a
4154,1192,added,added,Type a,Type a
4155,734,added,added,Type b,Type a
4155,1808,added,added,Type b,Type b
4156,256,added,added,Type a,Type b
4156,1431,added,added,Type a,Type b
4157,165,added,added,Type b,Type b
4157,7,added,added,Type b,Type b
4158,2091,added,added,Type a,Type b
4158,1569,added,added,Type a,Type a
4159,1261,added,added,Type a,Type b
4159,1537,added,added,Type a,Type b
4160,387,added,added,Type b,Type a
4160,1225,added,added,Type b,Type b
4161,58,added,added,Type a,Type a
4161,760,added,added,Type a,Type b
4162,731,added,added,Type b,Type a
4162,4038,added,added,Type b,Type b
4163,3,added,initial_core,Type b,Type b
4163,1166,added,added,Type b,Type a
4164,311,added,added,Type a,Type a
4164,1873,added,added,Type a,Type a
4165,586,added,added,Type b,Type a
4165,1968,added,added,Type b,Type a
4166,457,added,added,Type b,Type a
4166,195,added,added,Type b,Type b
4167,3251,added,added,Type a,Type b
4167,111,added,added,Type a,Type a
4168,113,added,added,Type a,Type a
4168,856,added,added,Type a,Type a
4169,153,added,added,Type a,Type b
4169,3368,added,added,Type a,Type b
4170,176,added,added,Type b,Type a
4170,2976,added,added,Type b,Type b
4171,55,added,added,Type a,Type a
4171,165,added,added,Type a,Type b
4172,3557,added,added,Type b,Type b
4172,2713,added,added,Type b,Type b
4173,2589,added,added,Type b,Type b
4173,1345,added,added,Type b,Type b
4174,1345,added,added,Type b,Type b
4174,3352,added,added,Type b,Type b
4175,331,added,added,Type b,Type a
4175,1224,added,added,Type b,Type a
4176,157,added,added,Type a,Type b
4176,1291,added,added,Type a,Type a
4177,978,added,added,Type b,Type a
4177,1615,added,added,Type b,Type a
4178,38,added,added,Type b,Type b
4178,1989,added,added,Type b,Type a
4179,2434,added,added,Type b,Type a
4179,2924,added,added,Type b,Type b
4180,1400,added,added,Type b,Type b
4180,583,added,added,Type b,Type b
4181,55,added,added,Type a,Type a
4181,1768,added,added,Type a,Type a
4182,1909,added,added,Type a,Type a
4182,2979,added,added,Type a,Type a
4183,1300,added,added,Type b,Type b
4183,3462,added,added,Type b,Type a
4184,3469,added,added,Type b,Type a
4184,217,added,added,Type b,Type a
4185,633,added,added,Type a,Type b
4185,1061,added,added,Type a,Type a
4186,2696,added,added,Type a,Type b
4186,112,added,added,Type a,Type a
4187,2823,added,added,Type a,Type a
4187,840,added,added,Type a,Type b
4188,1484,added,added,Type a,Type a
4188,4,added,initial_core,Type a,Type a
4189,745,added,added,Type b,Type b
4189,206,added,added,Type b,Type b
4190,77,added,added,Type a,Type b
4190,168,added,added,Type a,Type b
4191,16,added,added,Type a,Type b
4191,84,added,added,Type a,Type b
4192,2870,added,added,Type a,Type b
4192,1392,added,added,Type a,Type b
4193,283,added,added,Type b,Type a
4193,1574,added,added,Type b,Type b
4194,3326,added,added,Type b,Type a
4194,1436,added,added,Type b,Type b
4195,3687,added,added,Type b,Type a
4195,1,added,initial_core,Type b,Type b
4196,1169,added,added,Type b,Type b
4196,14,added,added,Type b,Type b
4197,62,added,added,Type a,Type b
4197,1411,added,added,Type a,Type b
4198,264,added,added,Type a,Type b
4198,1202,added,added,Type a,Type a
4199,3075,added,added,Type a,Type b
4199,4083,added,added,Type a,Type b
4200,1,added,initial_core,Type a,Type b
4200,1325,added,added,Type a,Type b
4201,45,added,added,Type b,Type a
4201,79,added,added,Type b,Type a
4202,3098,added,added,Type a,Type b
4202,1449,added,added,Type a,Type b
4203,4,added,initial_core,Type a,Type a
4203,1833,added,added,Type a,Type b
4204,32,added,added,Type a,Type b
4204,631,added,added,Type a,Type a
4205,2727,added,added,Type a,Type b
4205,328,added,added,Type a,Type b
4206,4120,added,added,Type b,Type a
4206,415,added,added,Type b,Type b
4207,2559,added,added,Type b,Type a
4207,27,added,added,Type b,Type a
4208,30,added,added,Type a,Type b
4208,1364,added,added,Type a,Type b
4209,1095,added,added,Type a,Type b
4209,1,added,initial_core,Type a,Type b
4210,3370,added,added,Type b,Type b
4210,1570,added,added,Type b,Type b
4211,8,added,added,Type b,Type a
4211,4205,added,added,Type b,Type a
4212,2489,added,added,Type b,Type a
4212,1891,added,added,Type b,Type a
4213,1337,added,added,Type a,Type b
4213,258,added,added,Type a,Type a
4214,2509,added,added,Type b,Type b
4214,102,added,added,Type b,Type a
4215,2754,added,added,Type b,Type a
4215,1,added,initial_core,Type b,Type b
4216,84,added,added,Type b,Type b
4216,2174,added,added,Type b,Type a
4217,794,added,added,Type a,Type a
4217,2031,added,added,Type a,Type a
4218,3668,added,added,Type b,Type b
4218,543,added,added,Type b,Type a
4219,2372,added,added,Type a,Type a
4219,1,added,initial_core,Type a,Type b
4220,659,added,added,Type a,Type b
4220,23,added,added,Type a,Type b
4221,1555,added,added,Type b,Type b
4221,951,added,added,Type b,Type a
4222,2110,added,added,Type b,Type a
4222,32,added,added,Type b,Type b
4223,2373,added,added,Type a,Type a
4223,2493,added,added,Type a,Type b
4224,1832,added,added,Type b,Type b
4224,930,added,added,Type b,Type a
4225,1609,added,added,Type a,Type a
4225,3014,added,added,Type a,Type a
4226,64,added,added,Type b,Type b
4226,2924,added,added,Type b,Type b
4227,1478,added,added,Type a,Type b
4227,1,added,initial_core,Type a,Type b
4228,3332,added,added,Type b,Type a
4228,2557,added,added,Type b,Type a
4229,341,added,added,Type a,Type b
4229,263,added,added,Type a,Type b
4230,3391,added,added,Type a,Type b
4230,292,added,added,Type a,Type a
4231,103,added,added,Type a,Type a
4231,806,added,added,Type a,Type a
4232,817,added,added,Type b,Type b
4232,3159,added,added,Type b,Type a
4233,3563,added,added,Type a,Type a
4233,2060,added,added,Type a,Type a
4234,217,added,added,Type b,Type a
4234,2473,added,added,Type b,Type a
4235,2840,added,added,Type b,Type a
4235,765,added,added,Type b,Type b
4236,387,added,added,Type b,Type a
4236,41,added,added,Type b,Type a
4237,2726,added,added,Type a,Type b
4237,225,added,added,Type a,Type a
4238,1893,added,added,Type b,Type a
4238,387,added,added,Type b,Type a
4239,733,added,added,Type b,Type a
4239,3122,added,added,Type b,Type b
4240,1029,added,added,Type b,Type b
4240,3078,added,added,Type b,Type b
4241,394,added,added,Type b,Type a
4241,1531,added,added,Type b,Type b
4242,486,added,added,Type b,Type b
4242,588,added,added,Type b,Type b
4243,3437,added,added,Type b,Type b
4243,503,added,added,Type b,Type a
4244,66,added,added,Type a,Type a
4244,2180,added,added,Type a,Type b
4245,1162,added,added,Type a,Type b
4245,3455,added,added,Type a,Type a
4246,395,added,added,Type a,Type a
4246,260,added,added,Type a,Type b
4247,17,added,added,Type a,Type a
4247,3,added,initial_core,Type a,Type b
4248,1871,added,added,Type a,Type a
4248,473,added,added,Type a,Type a
4249,2794,added,added,Type a,Type b
4249,12,added,added,Type a,Type a
4250,557,added,added,Type a,Type a
4250,4231,added,added,Type a,Type a
4251,2203,added,added,Type b,Type a
4251,344,added,added,Type b,Type a
4252,2050,added,added,Type b,Type a
4252,669,added,added,Type b,Type b
4253,3022,added,added,Type a,Type a
4253,716,added,added,Type a,Type b
4254,2367,added,added,Type b,Type a
4254,3515,added,added,Type b,Type a
4255,1329,added,added,Type b,Type b
4255,60,added,added,Type b,Type a
4256,1179,added,added,Type b,Type a
4256,3053,added,added,Type b,Type a
4257,606,added,added,Type b,Type b
4257,3750,added,added,Type b,Type b
4258,24,added,added,Type b,Type a
4258,708,added,added,Type b,Type a
4259,99,added,added,Type a,Type b
4259,223,added,added,Type a,Type a
4260,814,added,added,Type b,Type a
4260,53,added,added,Type b,Type a
4261,8,added,added,Type b,Type a
4261,113,added,added,Type b,Type a
4262,40,added,added,Type b,Type b
4262,864,added,added,Type b,Type b
4263,935,added,added,Type b,Type b
4263,2800,added,added,Type b,Type a
4264,3567,added,added,Type a,Type a
4264,3072,added,added,Type a,Type b
4265,2043,added,added,Type a,Type b
4265,1153,added,added,Type a,Type a
4266,60,added,added,Type b,Type a
4266,2749,added,added,Type b,Type b
4267,1855,added,added,Type a,Type b
4267,415,added,added,Type a,Type b
4268,0,added,initial_core,Type a,Type a
4268,250,added,added,Type a,Type a
4269,1303,added,added,Type a,Type a
4269,1359,added,added,Type a,Type a
4270,357,added,added,Type b,Type a
4270,223,added,added,Type b,Type a
4271,4224,added,added,Type b,Type b
4271,496,added,added,Type b,Type b
4272,1035,added,added,Type a,Type b
4272,3,added,initial_core,Type a,Type b
4273,3810,added,added,Type b,Type a
4273,1947,added,added,Type b,Type b
4274,2632,added,added,Type a,Type b
4274,2169,added,added,Type a,Type b
4275,1285,added,added,Type b,Type b
4275,3059,added,added,Type b,Type a
4276,2519,added,added,Type b,Type a
4276,881,added,added,Type b,Type a
4277,2410,added,added,Type a,Type b
4277,1924,added,added,Type a,Type b
4278,1777,added,added,Type b,Type a
4278,177,added,added,Type b,Type b
4279,3934,added,added,Type b,Type a
4279,617,added,added,Type b,Type a
4280,125,added,added,Type b,Type b
4280,219,added,added,Type b,Type b
4281,176,added,added,Type a,Type a
4281,40,added,added,Type a,Type b
4282,2994,added,added,Type b,Type a
4282,3983,added,added,Type b,Type a
4283,3425,added,added,Type b,Type a
4283,1928,added,added,Type b,Type b
4284,1823,added,added,Type a,Type b
4284,198,added,added,Type a,Type a
4285,1568,added,added,Type b,Type b
4285,2988,added,added,Type b,Type b
4286,3608,added,added,Type b,Type b
4286,2729,added,added,Type b,Type b
4287,369,added,added,Type a,Type b
4287,3263,added,added,Type a,Type b
4288,2473,added,added,Type b,Type a
4288,377,added,added,Type b,Type b
4289,2891,added,added,Type b,Type b
4289,75,added,added,Type b,Type a
4290,1224,added,added,Type a,Type a
4290,1282,added,added,Type a,Type a
4291,395,added,added,Type b,Type a
4291,1122,added,added,Type b,Type b
4292,1246,added,added,Type a,Type b
4292,98,added,added,Type a,Type a
4293,1914,added,added,Type a,Type a
4293,839,added,added,Type a,Type a
4294,92,added,added,Type a,Type a
4294,1373,added,added,Type a,Type b
4295,483,added,added,Type a,Type b
4295,2692,added,added,Type a,Type a
4296,946,added,added,Type b,Type a
4296,1,added,initial_core,Type b,Type b
4297,1326,added,added,Type b,Type a
4297,3284,added,added,Type b,Type a
4298,379,added,added,Type a,Type a
4298,1,added,initial_core,Type a,Type b
4299,3714,added,added,Type a,Type b
4299,3204,added,added,Type a,Type a
4300,2091,added,added,Type b,Type b
4300,2072,added,added,Type b,Type a
4301,52,added,added,Type b,Type a
4301,1413,added,added,Type b,Type a
4302,40,added,added,Type b,Type b
4302,2513,added,added,Type b,Type a
4303,2411,added,added,Type b,Type a
4303,718,added,added,Type b,Type a
4304,2349,added,added,Type b,Type a
4304,1,added,initial_core,Type b,Type b
4305,2097,added,added,Type a,Type b
4305,501,added,added,Type a,Type a
4306,2597,added,added,Type b,Type b
4306,1698,added,added,Type b,Type a
4307,1,added,initial_core,Type b,Type b
4307,3085,added,added,Type b,Type a
4308,2853,added,added,Type b,Type b
4308,565,added,added,Type b,Type a
4309,358,added,added,Type b,Type b
4309,2914,added,added,Type b,Type a
4310,2556,added,added,Type a,Type b
4310,3059,added,added,Type a,Type a
4311,1305,added,added,Type a,Type b
4311,29,added,added,Type a,Type b
4312,2423,added,added,Type b,Type a
4312,936,added,added,Type b,Type a
4313,598,added,added,Type b,Type b
4313,962,added,added,Type b,Type b
4314,258,added,added,Type b,Type a
4314,606,added,added,Type b,Type b
4315,1027,added,added,Type a,Type b
4315,773,added,added,Type a,Type a
4316,3233,added,added,Type a,Type a
4316,45,added,added,Type a,Type a
4317,3164,added,added,Type b,Type b
4317,3926,added,added,Type b,Type a
4318,1999,added,added,Type b,Type a
4318,3684,added,added,Type b,Type b
4319,4175,added,added,Type b,Type b
4319,597,added,added,Type b,Type b
4320,44,added,added,Type b,Type a
4320,950,added,added,Type b,Type a
4321,33,added,added,Type a,Type a
4321,1070,added,added,Type a,Type a
4322,423,added,added,Type b,Type b
4322,2882,added,added,Type b,Type b
4323,1669,added,added,Type a,Type a
4323,666,added,added,Type a,Type b
4324,3581,added,added,Type a,Type b
4324,262,added,added,Type a,Type a
4325,795,added,added,Type a,Type a
4325,4112,added,added,Type a,Type a
4326,1993,added,added,Type b,Type a
4326,1786,added,added,Type b,Type a
4327,9,added,added,Type b,Type a
4327,2689,added,added,Type b,Type a
4328,1140,added,added,Type a,Type b
4328,1890,added,added,Type a,Type a
4329,3559,added,added,Type b,Type b
4329,98,added,added,Type b,Type a
4330,2027,added,added,Type b,Type a
4330,1379,added,added,Type b,Type a
4331,8,added,added,Type b,Type a
4331,10,added,added,Type b,Type a
4332,2307,added,added,Type a,Type a
4332,1824,added,added,Type a,Type b
4333,675,added,added,Type b,Type a
4333,1623,added,added,Type b,Type b
4334,3157,added,added,Type b,Type b
4334,2277,added,added,Type b,Type a
4335,939,added,added,Type b,Type b
4335,493,added,added,Type b,Type b
4336,282,added,added,Type a,Type b
4336,551,added,added,Type a,Type a
4337,3460,added,added,Type a,Type a
4337,356,added,added,Type a,Type b
4338,3705,added,added,Type a,Type a
4338,835,added,added,Type a,Type b
4339,914,added,added,Type a,Type b
4339,2599,added,added,Type a,Type b
4340,1057,added,added,Type b,Type b
4340,671,added,added,Type b,Type a
4341,3237,added,added,Type a,Type b
4341,2338,added,added,Type a,Type a
4342,102,added,added,Type a,Type a
4342,255,added,added,Type a,Type a
4343,3805,added,added,Type a,Type b
4343,269,added,added,Type a,Type a
4344,2188,added,added,Type b,Type a
4344,1872,added,added,Type b,Type b
4345,3642,added,added,Type a,Type b
4345,43,added,added,Type a,Type a
4346,2142,added,added,Type b,Type a
4346,268,added,added,Type b,Type b
4347,22,added,added,Type b,Type a
4347,915,added,added,Type b,Type b
4348,14,added,added,Type b,Type b
4348,1438,added,added,Type b,Type b
4349,90,added,added,Type a,Type a
4349,3192,added,added,Type a,Type b
4350,1610,added,added,Type b,Type b
4350,69,added,added,Type b,Type b
4351,606,added,added,Type a,Type b
4351,4174,added,added,Type a,Type b
4352,2267,added,added,Type b,Type b
4352,24,added,added,Type b,Type a
4353,1908,added,added,Type a,Type a
4353,40,added,added,Type a,Type b
4354,1988,added,added,Type a,Type b
4354,1303,added,added,Type a,Type a
4355,3431,added,added,Type b,Type a
4355,293,added,added,Type b,Type b
4356,3997,added,added,Type b,Type b
4356,2385,added,added,Type b,Type a
4357,770,added,added,Type a,Type a
4357,3212,added,added,Type a,Type b
4358,1065,added,added,Type b,Type b
4358,875,added,added,Type b,Type a
4359,183,added,added,Type b,Type b
4359,0,added,initial_core,Type b,Type a
4360,1183,added,added,Type b,Type b
4360,1950,added,added,Type b,Type a
4361,3280,added,added,Type b,Type b
4361,3536,added,added,Type b,Type b
4362,4177,added,added,Type a,Type b
4362,3022,added,added,Type a,Type a
4363,185,added,added,Type a,Type b
4363,1416,added,added,Type a,Type b
4364,2,added,initial_core,Type a,Type a
4364,3633,added,added,Type a,Type b
4365,66,added,added,Type b,Type a
4365,590,added,added,Type b,Type b
4366,4198,added,added,Type b,Type a
4366,415,added,added,Type b,Type b
4367,3891,added,added,Type a,Type b
4367,1957,added,added,Type a,Type a
4368,8,added,added,Type b,Type a
4368,4140,added,added,Type b,Type b
4369,4290,added,added,Type a,Type a
4369,65,added,added,Type a,Type a
4370,530,added,added,Type b,Type b
4370,1721,added,added,Type b,Type a
4371,223,added,added,Type a,Type a
4371,571,added,added,Type a,Type a
4372,93,added,added,Type a,Type a
4372,506,added,added,Type a,Type a
4373,4198,added,added,Type b,Type a
4373,530,added,added,Type b,Type b
